							
Synechocystis sp. PCC 6803							
Operon	GeneName	Locus Name	GI	Strand	Pos. Left(pb)	PosRight	Position
1902	-	slr1579	16332179	1	3386777	3388465	1
1903	-	slr1583	16332189	1	3398899	3399261	1
1904	-	slr1584	16332195	1	3404545	3405249	1
1905	-	slr1585	16332196	1	3405462	3405848	1
1906	-	slr1586	16332197	1	3405991	3406311	1
1907	-	slr1588	16332199	1	3408051	3409316	1
1907	stpA	slr0746	16332200	1	3409355	3410623	2
1908	-	slr1590	16329578	1	446807	447694	1
1909	-	slr1591	16329579	1	447831	448979	1
1910	-	slr1592	16329580	1	449166	450041	1
1911	-	slr1593	16329581	1	450740	451651	1
1911	-	slr1594	16329582	1	451735	452922	2
1912	-	slr1595	16329583	1	453214	454446	1
1913	pxcA	slr1596	16329585	1	456975	458297	1
1914	-	slr1597	16329587	1	459200	460096	1
1915	lipA	slr1598	16329591	1	462809	463678	1
1916	-	slr1599	16329595	1	465927	466493	1
1917	-	slr1600	16329596	1	466588	467037	1
1918	-	slr1601	16329598	1	467436	467813	1
1919	-	slr1603	16329601	1	469592	470914	1
1920	ftsH	slr1604	16329602	1	471080	472930	1
1921	gdhB	slr1608	16329613	1	483326	484564	1
1922	-	slr1609	16329616	1	487287	489377	1
1923	-	slr1611	16329497	1	357245	357697	1
1924	-	slr1612	16329498	1	357748	358608	1
1925	-	slr1613	16329499	1	358760	359350	1
1926	-	slr1614	16329500	1	359668	359973	1
1926	rfbE	slr1615	16329501	1	360030	361166	2
1926	-	slr1616	16329502	1	361163	362188	3
1926	-	slr1617	16329503	1	362185	363420	4
1926	-	slr1618	16329504	1	363433	364218	5
1926	-	slr1619	16329505	1	364247	364996	6
1927	ppa	slr1622	161344757	1	2034162	2034803	1
1928	-	slr1623	16331024	1	2035067	2035432	1
1928	-	slr1624	16331025	1	2035474	2036850	2
1929	-	slr1626	16331028	1	2039078	2039530	1
1929	-	slr1627	16331029	1	2039541	2040161	2
1930	-	slr1628	16331031	1	2041594	2041998	1
1930	-	slr1629	16331032	1	2041999	2042982	2
1931	-	slr1634	16331036	1	2046961	2047335	1
1932	-	slr1635	16331039	1	2048497	2049513	1
1932	-	slr1636	16331040	1	2049510	2050130	2
1932	-	ST6803t22		1	2050184	2050256	3
1933	-	slr1638	16331041	1	2050496	2050819	1
1934	smpB	slr1639	16331042	1	2050948	2051412	1
1935	clpB	slr1641	16331048	1	2062905	2065523	1
1936	petH	slr1643	16331051	1	2067522	2068763	1
1937	-	slr1644	16331053	1	2070019	2070891	1
1938	psbZ	slr1645	16331054	1	2070975	2071382	1
1938	rnc	slr1646	16331055	1	2071379	2072074	2
1938	-	slr1647	16331056	1	2072108	2072887	3
1939	-	slr1648	16331057	1	2073161	2074603	1
1940	-	slr1649	16331059	1	2075381	2075971	1
1941	hlyB	slr1651	16332228	1	3449928	3452129	1
1942	-	slr1652	16332229	1	3452461	3453162	1
1942	ama	slr1653	16332230	1	3453175	3454425	2
1943	psaL	slr1655	16332233	1	3457459	3457932	1
1944	murG	slr1656	16332235	1	3458282	3459397	1
1945	-	slr1657	16332236	1	3459781	3460608	1
1945	-	slr1658	16332237	1	3460651	3461250	2
1945	-	slr1659	16332238	1	3461313	3461654	3
1946	-	slr1660	16332239	1	3461844	3462422	1
1947	-	slr1661	16332242	1	3465779	3467743	1
1948	-	slr1664	16332244	1	3468873	3470885	1
1949	dapF	slr1665	16332245	1	3471003	3471842	1
1950	degT	slr1666	16332246	1	3472053	3473210	1
1950	-	ssr2781	16332247	1	3473234	3473485	2
1951	-	slr1667	16332250	1	3476059	3476595	1
1951	-	slr1668	16332251	1	3476642	3477484	2
1952	-	slr1670	16330945	1	1949613	1952270	1
1952	glpK	slr1672	16330946	1	1952323	1953810	2
1952	spoU	slr1673	16330947	1	1953791	1954615	3
1953	-	slr1674	16330948	1	1954721	1955071	1
1954	hypA	slr1675	16330949	1	1955221	1955562	1
1955	-	slr1676	16330950	1	1955690	1956181	1
1956	-	slr1677	16330951	1	1956260	1957486	1
1957	rplU	slr1678	16330952	1	1957758	1958132	1
1957	rpmA	ssr2799	16330953	1	1958240	1958503	2
1958	-	slr1679	16330954	1	1958582	1959325	1
1959	-	slr1681	16330962	1	1969468	1970430	1
1960	-	slr1682	16330963	1	1970581	1970988	1
1961	-	slr1683	16330965	1	1972154	1972549	1
1961	-	slr1684	16330966	1	1972609	1973061	2
1962	-	slr1686	16330968	1	1975056	1975481	1
1963	-	slr1687	16330970	1	1976019	1976720	1
1964	mutM	slr1689	16330976	1	1982308	1983171	1
1964	-	slr1690	16330977	1	1983147	1983932	2
1964	nadE	slr1691	16330978	1	1983982	1985658	3
1965	-	slr1692	16330979	1	1985874	1986872	1
1965	-	slr1693	16330980	1	1987100	1988242	2
1966	-	slr1694	16330981	1	1988385	1988837	1
1967	pknA	slr1697	16330983	1	1991550	1993274	1
1968	-	slr1699	16329812	1	712931	713779	1
1969	serS	slr1703	16329819	1	722570	723862	1
1970	-	slr1704	16329826	1	728660	729484	1
1971	aspA	slr1705	16329830	1	732418	733284	1
1972	dfrA	slr1706	16329831	1	733401	734432	1
1973	-	slr1708	16329833	1	734985	736220	1
1974	mrcB	slr1710	16329837	1	739682	741931	1
1975	-	slr1712	16330487	1	1454902	1455708	1
1976	-	slr1715	16330493	1	1463455	1463814	1
1976	-	slr1716	16330494	1	1463808	1464302	2
1977	-	slr1717	16330497	1	1468153	1468959	1
1978	-	slr1718	16330500	1	1470610	1471335	1
1978	drgA	slr1719	16330501	1	1471414	1472019	2
1979	aspS	slr1720	16330502	1	1472149	1473948	1
1980	-	slr1721	16330503	1	1473974	1475452	1
1981	guaB	slr1722	16330504	1	1475555	1476718	1
1982	lacG	slr1723	16330505	1	1476845	1477657	1
1983	-	slr1724	16330507	1	1478988	1479782	1
1984	-	slr1726	16330515	1	1486688	1487410	1
1985	-	slr1727	16330517	1	1488843	1490426	1
1986	kdpA	slr1728	16330520	1	1493025	1494701	1
1986	kdpB	slr1729	16330521	1	1494758	1496830	2
1986	-	ssr2912	16330522	1	1496859	1497116	3
1987	kdpC	slr1730	16330523	1	1497306	1497878	1
1987	kdpD	slr1731	16330524	1	1498110	1499222	2
1988	-	slr1732	16330355	1	1311828	1312277	1
1989	opcA	slr1734	16330360	1	1316227	1317654	1
1989	-	slr1735	16330361	1	1317712	1318470	2
1990	ubiA	slr1736	16330366	1	1322687	1323613	1
1990	-	slr1737	16330367	1	1323672	1324763	2
1991	-	slr1738	16330369	1	1325715	1326134	1
1992	-	slr1739	16330371	1	1326880	1327248	1
1993	-	slr1740	16330372	1	1327367	1329115	1
1994	-	slr1742	16330374	1	1330110	1330880	1
1994	ndh	slr1743	16330375	1	1330930	1332144	2
1995	amiA	slr1744	16330376	1	1332429	1334378	1
1996	murI	slr1746	16330377	1	1334522	1335361	1
1997	-	slr1747	16330378	1	1335571	1336980	1
1998	-	slr1748	16330086	1	1011975	1012619	1
1999	prc	slr1751	16330090	1	1015511	1016782	1
1999	-	slr1752	16330091	1	1016830	1017495	2
2000	-	slr1753	16329644	1	524346	529595	1
2001	gpsA	slr1755	16329645	1	529696	530688	1
2002	glnA	slr1756	16329647	1	531446	532867	1
2003	-	slr1759	16329648	1	533086	537474	1
2003	-	slr1760	16329649	1	537471	538418	2
2003	ytfC	slr1761	16329650	1	538415	539020	3
2004	-	slr1762	16329652	1	540098	540763	1
2004	-	slr1763	16329653	1	540863	542065	2
2005	capA	slr1764	16329655	1	542803	543342	1
2006	-	slr1768	16329662	1	548236	549132	1
2007	-	slr1770	16329664	1	549994	550329	1
2008	-	slr1771	16329665	1	550563	552170	1
2009	-	slr1772	16329372	1	223673	224806	1
2010	chlD	slr1777	16329379	1	232008	234038	1
2011	-	slr1778	16329380	1	234305	234838	1
2012	pdxJ	slr1779	161344770	1	237600	238325	1
2013	-	slr1780	16329384	1	238344	238745	1
2014	-	slr1783	16329388	1	242246	243094	1
2014	bvdR	slr1784	16329389	1	243158	244144	2
2015	-	slr1787	16329394	1	247619	248713	1
2016	-	slr1788	16329395	1	249062	250117	1
2016	-	slr1789	16329396	1	250160	251641	2
2017	-	slr1790	16329400	1	256647	257279	1
2018	cysH	slr1791	16329401	1	257426	258175	1
2019	talB	slr1793	16329404	1	260463	261638	1
2020	-	slr1794	16329406	1	262177	263265	1
2020	msrA	slr1795	16329407	1	263321	263965	2
2021	-	slr1796	16329411	1	265995	266600	1
2022	pleD	slr1798	16329416	1	271600	273357	1
2023	-	slr1799	16329420	1	276429	278342	1
2024	-	slr1800	16329421	1	278494	279561	1
2025	-	slr1805	16330325	1	1278293	1280542	1
2026	-	slr1807	16330329	1	1283741	1284526	1
2027	hemA	slr1808	161344763	1	1284660	1285943	1
2028	-	slr1809	16330331	1	1286105	1286902	1
2029	-	slr1811	16330335	1	1290478	1290957	1
2030	-	slr1812	16330336	1	1291080	1291556	1
2031	-	slr1813	16330337	1	1291631	1292092	1
2032	-	slr1814	16330338	1	1292215	1292679	1
2033	-	slr1815	16330339	1	1292820	1293356	1
2033	-	slr1816	16330340	1	1293398	1295551	2
2034	-	slr1818	16330345	1	1299120	1299725	1
2035	-	slr1819	16330348	1	1300661	1301656	1
2036	-	slr1820	16330351	1	1304971	1306443	1
2037	-	slr1821	16330353	1	1309482	1310582	1
2037	nth	slr1822	16330354	1	1310575	1311234	2
2038	-	slr1826	16330015	1	927333	927758	1
2039	-	slr1827	16330016	1	927959	928750	1
2040	petF	slr1828	16330020	1	931639	931959	1
2041	-	slr1829	16330021	1	932071	933063	1
2042	phbC	slr1830	16330022	1	933157	934293	1
2043	psaA	slr1834	16330029	1	941686	943941	1
2044	psaB	slr1835	16330030	1	944187	946382	1
2045	-	slr1837	16330036	1	953752	954456	1
2046	ccmK	slr1838	16330038	1	955805	956116	1
2047	ccmK	slr1839	16330039	1	956275	956613	1
2047	-	slr1840	16330040	1	956673	957788	2
2048	-	slr1841	16330041	1	958137	960029	1
2049	cysK	slr1842	16330042	1	960099	961094	1
2050	zwf	slr1843	16330043	1	961201	962730	1
2051	uvrA	slr1844	16330044	1	962888	965800	1
2052	-	slr1847	16329671	1	555262	555606	1
2052	hisD	slr1848	16329672	1	555642	556946	2
2053	merA	slr1849	16329673	1	557423	558979	1
2054	-	slr1851	16329677	1	562557	563045	1
2054	-	ssr3129	16329678	1	563105	563290	2
2055	-	slr1852	16330239	1	1190867	1191433	1
2055	-	slr1853	16330240	1	1191445	1191786	2
2056	-	slr1854	16330241	1	1191856	1192452	1
2057	-	slr1855	16330242	1	1192485	1194308	1
2058	-	slr1856	16330243	1	1194314	1194643	1
2058	glgX	slr1857	16330244	1	1194653	1196776	2
2058	-	slr1859	16330245	1	1196836	1197162	3
2058	ICFG	slr1860	16330246	1	1197262	1199166	4
2058	-	slr1861	16330247	1	1199172	1199603	5
2059	-	slr1862	16330248	1	1199708	1200412	1
2060	-	slr1863	16330250	1	1201494	1203014	1
2060	-	slr1864	16330251	1	1203028	1204098	2
2061	-	slr1865	16330252	1	1204276	1205538	1
2061	-	slr1866	16330253	1	1205546	1206547	2
2062	trpD	slr1867	16330254	1	1206947	1207993	1
2063	-	slr1869	16330258	1	1212600	1213358	1
2064	-	slr1870	16330259	1	1214188	1214937	1
2065	-	slr1871	16330261	1	1216281	1217168	1
2066	ddl	slr1874	16330269	1	1224777	1225841	1
2067	exoD	slr1875	16330270	1	1225928	1226566	1
2068	-	slr1876	16330272	1	1227090	1227563	1
2069	hpcE	slr1877	16330274	1	1228237	1229067	1
2069	cpcE	slr1878	16330275	1	1229120	1229938	2
2070	cbiL	slr1879	16330281	1	1233784	1234512	1
2071	-	slr1880	16330284	1	1236316	1237449	1
2072	livF	slr1881	16330287	1	1239490	1240212	1
2073	ribF	slr1882	161344765	1	1240361	1241302	1
2074	trpS	slr1884	161344764	1	1243274	1244287	1
2075	-	slr1885	16330294	1	1244731	1245309	1
2075	-	slr1886	16330295	1	1245395	1245859	2
2076	hemC	slr1887	16330297	1	1247192	1248154	1
2077	-	slr1888	16330298	1	1248284	1250176	1
2078	bfr	slr1890	16329907	1	822837	823367	1
2079	-	slr1894	16329942	1	843105	843575	1
2080	-	slr1895	16329944	1	844180	845394	1
2081	-	slr1896	16329945	1	845482	845874	1
2082	srrA	slr1897	16329947	1	846509	847810	1
2083	argB	slr1898	16329948	1	848074	848967	1
2084	ureF	slr1899	16329949	1	849095	849748	1
2084	-	slr1900	16329950	1	849802	850545	2
2084	-	slr1901	16329951	1	850605	851585	3
2085	-	slr1902	16329952	1	851717	852142	1
2086	-	slr1903	16329953	1	852031	852447	1
2087	-	slr1906	16329719	1	609469	610053	1
2088	-	slr1907	16329720	1	609948	610487	1
2089	-	slr1908	16329721	1	611057	612832	1
2090	-	slr1909	16329722	1	613102	613743	1
2090	amiA	slr1910	16329723	1	613801	614817	2
2090	-	slr1911	16329724	1	614841	615269	3
2091	-	slr1912	16329726	1	615968	616324	1
2092	-	slr1913	16329727	1	616456	616809	1
2092	-	slr1914	16329728	1	616822	617178	2
2093	-	slr1915	16329731	1	619215	619529	1
2094	-	slr1916	16329732	1	619618	620469	1
2095	-	slr1917	16329733	1	620560	621468	1
2096	-	slr1918	16329734	1	621561	622247	1
2097	-	slr1919	16329739	1	627572	629272	1
2098	-	slr1920	16329740	1	629398	630504	1
2099	-	slr1923	16331168	1	2211283	2212479	1
2099	-	slr1924	16331169	1	2212505	2213707	2
2099	cobD	slr1925	16331170	1	2213707	2214735	3
2100	-	slr1926	16331173	1	2219122	2219793	1
2100	-	slr1927	16331174	1	2219741	2220961	2
2101	-	slr1928	16331175	1	2221047	2221631	1
2101	-	slr1929	16331176	1	2221648	2222199	2
2102	-	slr1930	16331177	1	2222316	2222876	1
2102	-	slr1931	16331178	1	2222898	2223815	2
2102	-	slr1932	16331179	1	2223873	2224568	3
2103	rfbC	slr1933	16331184	1	2227829	2228377	1
2104	-	slr1934	16331186	1	2230487	2231515	1
2105	-	slr1935	16331187	1	2231639	2233036	1
2106	-	slr1936	16331192	1	2235561	2235920	1
2106	-	slr1937	16331193	1	2235914	2236408	2
2107	mtnA	slr1938	16331195	1	2237134	2238189	1
2108	-	slr1939	16331197	1	2239239	2241248	1
2109	-	slr1940	16331198	1	2241340	2242788	1
2110	-	slr1942	16331201	1	2243851	2245368	1
2110	-	ssr3304	16331202	1	2245407	2245583	2
2110	dpm1	slr1943	16331203	1	2245636	2246631	3
2111	-	slr1944	16331204	1	2246867	2248483	1
2112	yibO	slr1945	16331205	1	2248578	2250176	1
2112	secG	ssr3307	16331206	1	2250241	2250474	2
2113	-	slr1946	16331207	1	2250711	2251496	1
2114	-	slr1949	16331209	1	2253169	2253807	1
2115	-	slr1950	16331210	1	2254112	2256454	1
2116	-	slr1951	16331211	1	2256697	2257170	1
2116	-	slr0989	16331212	1	2257203	2257964	2
2117	-	slr1956	16330768	1	1754634	1755152	1
2118	-	slr1957	16330769	1	1755592	1755912	1
2119	-	slr1958	16330770	1	1755982	1756584	1
2120	-	slr1959	16330775	1	1759941	1762424	1
2121	-	slr1962	16330778	1	1763726	1764838	1
2122	-	slr1963	16330780	1	1767270	1768223	1
2123	-	slr1964	16330781	1	1768291	1768695	1
2124	-	slr1966	16330783	1	1770690	1771421	1
2125	-	slr1968	16330786	1	1773346	1776150	1
2126	-	slr1969	16330789	1	1777729	1779981	1
2127	-	slr1970	16330791	1	1780484	1781005	1
2128	-	slr1971	16330792	1	1781209	1782060	1
2129	-	slr1972	16330795	1	1783855	1784934	1
2130	engA	slr1974	16330798	1	1788550	1789908	1
2131	-	slr1975	16330802	1	1793852	1795027	1
2132	-	slr1977	16330806	1	1798804	1799538	1
2133	-	slr1978	16330807	1	1799608	1800483	1
2133	trpE	slr1979	16330808	1	1800387	1801844	2
2133	-	slr1980	16330809	1	1801787	1802680	3
2134	-	slr1982	16330816	1	1811130	1811501	1
2134	-	slr1983	16330817	1	1811746	1813557	2
2135	rps1	slr1984	16330820	1	1815454	1816371	1
2136	apcB	slr1986	16330467	1	1431000	1431485	1
2137	-	slr1990	16330471	1	1434901	1435623	1
2137	cyaA	slr1991	16330472	1	1435645	1436658	2
2137	-	slr1992	16330473	1	1436699	1437163	3
2138	thl	slr1993	16330474	1	1437373	1438602	1
2138	fabG	slr1994	16330475	1	1438704	1439426	2
2139	-	slr1998	16330478	1	1444115	1445392	1
2139	-	slr1999	16330479	1	1445425	1445835	2
2139	-	slr2000	16330480	1	1445874	1446839	3
2140	-	slr2001	16330481	1	1447097	1447912	1
2140	-	slr2002	16330482	1	1448060	1450681	2
2140	-	slr2003	16330483	1	1450714	1451343	3
2141	-	slr2004	16330486	1	1453230	1454654	1
2142	-	slr2005	16329841	1	745339	746124	1
2143	-	slr2006	16329843	1	747234	747578	1
2143	ndhD	slr2007	16329844	1	747575	749038	2
2143	-	slr2008	16329845	1	749150	749500	3
2143	ndhF	slr2009	16329846	1	749550	751037	4
2144	-	slr2010	16329847	1	751034	751426	1
2145	-	slr2011	16329850	1	751936	752535	1
2145	-	slr2012	16329851	1	752532	753179	2
2146	-	slr2013	16329852	1	753427	754734	1
2147	-	slr2015	16329854	1	756053	757195	1
2147	-	slr2016	16329855	1	757244	757720	2
2147	-	slr2017	16329856	1	757671	758753	3
2148	-	slr2018	16329857	1	758829	761228	1
2149	-	slr2019	16329858	1	761482	763263	1
2150	fabD	slr2023	16329861	1	766727	767608	1
2151	-	slr2024	16329862	1	767890	768432	1
2152	-	slr2025	16329863	1	768499	768960	1
2153	folP	slr2026	16329867	1	771651	772520	1
2153	-	slr2027	16329868	1	772511	773905	2
2154	-	slr2030	16329874	1	780093	781448	1
2155	-	slr2031	16329875	1	781653	783011	1
2156	ycf23	slr2032	16329680	1	566059	566805	1
2157	rub	slr2033	16329682	1	569141	569488	1
2157	-	slr2034	16329683	1	569544	570572	2
2157	psbE	ssr3451	16329684	1	570658	570903	3
2157	psbF	smr0006	16329685	1	570940	571074	4
2157	psbL	smr0007	16329686	1	571084	571203	5
2157	psbJ	smr0008	16329687	1	571236	571355	6
2158	proB	slr2035	16329688	1	571440	572567	1
2159	-	slr2036	16329690	1	573494	574510	1
2159	-	slr2037	16329691	1	574562	575464	2
2159	-	slr2038	16329692	1	575477	576127	3
2160	divK	slr2041	16329695	1	579646	580194	1
2160	-	slr2042	16329696	1	580228	581055	2
2161	zntC	slr2043	16329702	1	583680	584696	1
2161	-	slr2044	16329703	1	584674	585543	2
2161	-	slr2045	16329704	1	585497	586342	3
2162	-	slr2046	16329706	1	587228	593125	1
2163	phoH	slr2047	16329707	1	593257	594243	1
2164	-	slr2048	16329708	1	594454	595650	1
2165	-	slr2049	16329709	1	595733	596311	1
2166	cpcG	slr2051	304569541	1	596498	597247	1
2167	-	slr2052	16329711	1	597591	598487	1
2168	-	slr2053	16329713	1	599062	599913	1
2169	apqZ	slr2057	16330455	1	1412923	1413666	1
2170	topA	slr2058	16330456	1	1414126	1416822	1
2170	-	slr2059	16330457	1	1416843	1417247	2
2170	-	slr2060	16330458	1	1417284	1418681	3
2171	-	slr2062	16330462	1	1420940	1422142	1
2172	apcA	slr2067	16330466	1	1430419	1430904	1
2173	-	slr2070	16329993	1	906972	907826	1
2174	-	slr2071	16329994	1	907990	908313	1
2175	ilvA	slr2072	16329998	1	911357	912883	1
2176	-	slr2073	16329999	1	913296	913856	1
2177	manA	slr2074	16330000	1	914052	914441	1
2178	groES	slr2075	16330002	1	915304	915624	1
2178	groEL	slr2076	16330003	1	915721	917346	2
2179	-	slr2077	16330004	1	917816	920014	1
2180	-	slr2078	16330005	1	920331	920915	1
2181	-	slr2079	16330559	1	1537828	1538811	1
2182	tyrA	slr2081	16330562	1	1539677	1540516	1
2183	ctaD	slr2082	16330563	1	1540650	1542284	1
2183	ctaE	slr2083	16330564	1	1542341	1542937	2
2184	-	slr2084	16330565	1	1543036	1543701	1
2185	ycf44	slr2087	16330568	1	1547182	1548558	1
2186	ilvG	slr2088	16330569	1	1548873	1550738	1
2187	shc	slr2089	16330570	1	1550952	1552895	1
2188	-	slr2092	16330575	1	1556037	1556438	1
2189	glpX	slr2094	16330580	1	1560387	1561424	1
2190	-	slr2095	16330581	1	1561693	1562118	1
2191	-	slr2096	16330582	1	1562007	1562423	1
2191	glbN	slr2097	16330583	1	1562468	1562842	2
2192	-	slr2098	16330584	1	1563115	1566900	1
2192	-	slr2099	16330585	1	1566990	1568090	2
2192	-	slr2100	16330586	1	1568317	1569423	3
2193	-	slr2101	16330587	1	1569588	1570019	1
2194	ftsY	slr2102	16330588	1	1570209	1571723	1
2194	-	slr2103	16330589	1	1571731	1572615	2
2195	-	slr2104	16330590	1	1572849	1575701	1
2196	-	slr2105	16330592	1	1576765	1578552	1
2197	kpsM	slr2107	16330634	1	1620973	1621881	1
2197	kpsT	slr2108	16330635	1	1621978	1623093	2
2198	-	slr2110	16330639	1	1625291	1625632	1
2198	-	slr2111	16330640	1	1625622	1626095	2
2198	-	slr2112	16330641	1	1626165	1626524	3
2198	-	slr2113	16330642	1	1626518	1627012	4
2198	spsC	slr2114	16330643	1	1626981	1628018	5
2198	-	slr2115	16330644	1	1628039	1629607	6
2198	spsA	slr2116	16330645	1	1629604	1630434	7
2198	-	slr2117	16330646	1	1630460	1631005	8
2199	-	slr2118	16330647	1	1631265	1632530	1
2199	-	slr2119	16330648	1	1632538	1633374	2
2199	-	slr2120	16330649	1	1633422	1634414	3
2199	-	slr2121	16330650	1	1634411	1635058	4
2199	-	slr2122	16330651	1	1635072	1635749	5
2199	-	slr2123	16330652	1	1635746	1636702	6
2199	-	slr2124	16330653	1	1636705	1637454	7
2199	-	slr2125	16330654	1	1637476	1638270	8
2200	-	slr2126	16330655	1	1638381	1639247	1
2201	-	slr2127	16330656	1	1639944	1640519	1
2202	-	slr2128	16330657	1	1640786	1641238	1
2203	aroB	slr2130	16330660	1	1643682	1644767	1
2204	-	slr2131	16330661	1	1644905	1648090	1
2205	pta	slr2132	16330299	1	1250442	1252535	1
2206	hupE	slr2135	16330308	1	1261217	1261993	1
2206	ispG	slr2136	16330309	1	1262049	1263260	2
2207	-	slr2141	16330315	1	1268388	1269410	1
2208	cefD	slr2143	16330317	1	1271069	1272274	1
2209	-	slr2144	16330319	1	1273408	1274313	1
2209	mbpA	slr1803	16330320	1	1274352	1275281	2
2210	-	slr5005	38505540	1	2528	13921	1
2211	-	slr5010	38505545	1	16603	17166	1
2211	-	ssr5011	38505546	1	17218	17439	2
2212	-	slr5012	38505547	1	17880	18800	1
2212	-	slr5013	38505548	1	18822	20513	2
2213	-	slr5016	38505551	1	21843	23219	1
2214	-	slr5017	38505552	1	23255	23572	1
2214	-	slr5018	38505553	1	23562	23903	2
2214	-	ssr5019	38505554	1	23890	24099	3
2215	-	slr5029	38505564	1	31397	32062	1
2216	-	slr5037	38505572	1	36483	36866	1
2216	-	slr5038	38505573	1	36906	38144	2
2217	-	slr5040	38505575	1	38994	39641	1
2218	-	slr5051	38505586	1	49707	50099	1
2219	-	slr5053	38505588	1	52552	52992	1
2219	-	slr5054	38505589	1	53037	54026	2
2219	-	slr5055	38505590	1	54119	54910	3
2219	-	slr5056	38505591	1	54911	56281	4
2220	-	slr5058	38505593	1	57972	60323	1
2221	-	slr5071	38505606	1	71474	71818	1
2222	-	slr5073	38505608	1	72425	73159	1
2223	-	slr5077	38505612	1	75147	75929	1
2224	-	slr5078	38505613	1	76050	76988	1
2225	-	slr5082	38505617	1	80783	81613	1
2226	-	slr5085	38505620	1	85149	85469	1
2227	-	slr5087	38505622	1	87601	88020	1
2228	-	slr5088	38505623	1	88114	88830	1
2229	-	slr5093	38505628	1	91316	92692	1
2230	-	slr5101	38505636	1	96124	96561	1
2231	-	slr5102	38505637	1	96554	97156	1
2232	-	slr5105	38505640	1	98614	99219	1
2232	-	ssr5106	38505641	1	99216	99449	2
2233	-	slr5110	38505645	1	102741	103151	1
2234	-	slr5111	38505646	1	103631	104083	1
2234	-	slr5112	38505647	1	104141	105274	2
2235	-	slr5115	38505650	1	106537	106950	1
2236	-	slr5116	38505651	1	107105	107527	1
2237	-	slr5118	38505653	1	107767	108585	1
2238	-	slr5119	38505654	1	108733	109503	1
2239	-	slr5124	38505659	1	112352	113182	1
2240	-	slr5126	38505661	1	113953	114423	1
2241	-	slr5127	38505662	1	114514	115284	1
2242	-	slr6007	38505832	1	6397	7470	1
2243	-	slr6008	38505833	1	7565	8596	1
2243	-	slr6009	38505834	1	8655	9449	2
2244	-	slr6011	38505836	1	10368	10895	1
2245	-	slr6012	38505837	1	11315	13507	1
2245	-	slr6013	38505838	1	13483	15039	2
2245	-	slr6014	38505839	1	15036	16439	3
2245	-	slr6015	38505840	1	16436	18091	4
2245	-	slr6016	38505841	1	18098	20500	5
2246	-	slr6021	38505846	1	22487	22951	1
2247	-	slr6022	38505847	1	23048	23833	1
2248	-	slr6025	38505850	1	24638	25147	1
2249	-	slr6028	38505853	1	26096	26653	1
2250	-	slr6029	38505854	1	26745	27242	1
2251	-	slr6031	38505856	1	27957	31322	1
2251	-	ssr6032	38505857	1	31354	31572	2
2252	-	slr6033	38505858	1	31373	31801	1
2253	-	slr6034	38505859	1	32129	32545	1
2254	-	slr6037	38505862	1	33889	34311	1
2255	-	slr6038	38505863	1	34366	34668	1
2256	-	slr6039	38505864	1	34784	35374	1
2256	-	slr6040	38505865	1	35381	36079	2
2256	-	slr6041	38505866	1	36066	37418	3
2256	-	slr6042	38505867	1	37482	39119	4
2256	-	slr6043	38505868	1	39171	42311	5
2256	-	slr6044	38505869	1	42326	42805	6
2257	-	slr6045	38505870	1	43066	43374	1
2258	-	slr6051	38505876	1	51133	51513	1
2259	-	slr6056	38505881	1	54343	54702	1
2260	-	slr6057	38505882	1	54708	55295	1
2261	-	slr6058	38505883	1	55646	56236	1
2262	-	slr6063	38505888	1	58570	59124	1
2262	-	slr6064	38505889	1	59181	59969	2
2262	-	slr6065	38505890	1	59969	60997	3
2263	-	slr6066	38505891	1	61115	62188	1
2264	-	slr6067	38505892	1	62283	63314	1
2264	-	slr6068	38505893	1	63373	64167	2
2265	-	slr6070	38505895	1	65086	65613	1
2266	-	slr6071	38505896	1	66033	68225	1
2266	-	slr6072	38505897	1	68201	69757	2
2266	-	slr6073	38505898	1	69754	71157	3
2266	-	slr6074	38505899	1	71154	72809	4
2266	-	slr6075	38505900	1	72816	75218	5
2267	-	slr6080	38505905	1	77205	77669	1
2268	-	slr6081	38505906	1	77766	78551	1
2269	-	slr6084	38505909	1	79356	79865	1
2270	-	slr6087	38505912	1	80814	81371	1
2271	-	slr6088	38505913	1	81463	81960	1
2272	-	slr6090	38505915	1	82675	86385	1
2272	-	slr6091	38505916	1	86436	86870	2
2273	-	slr6094	38505919	1	88094	88417	1
2274	-	slr6095	304569843	1	88430	89968	1
2274	-	slr6096	38505921	1	89982	91103	2
2274	-	slr6097	38505922	1	91096	92280	3
2275	-	slr6104	38505929	1	98943	99497	1
2275	-	slr6105	38505930	1	99535	100551	2
2276	-	slr6106	38505931	1	100603	101829	1
2277	-	slr6107	38505932	1	102151	102672	1
2278	-	slr6108	38505933	1	102911	103720	1
2279	-	slr6110	38505935	1	105009	255	1
2279	-	slr6001	38505826	1	465	3053	2
2280	-	slr7005	38505673	1	2399	2965	1
2281	-	slr7008	38505676	1	4241	5257	1
2282	-	slr7010	38505678	1	6349	8517	1
2282	-	slr7011	38505679	1	8531	11458	2
2283	-	slr7012	38505680	1	11524	12513	1
2284	-	slr7013	38505681	1	12674	13438	1
2284	-	slr7014	38505682	1	13441	14229	2
2284	-	slr7015	38505683	1	14222	14794	3
2284	-	slr7016	38505684	1	14804	15781	4
2284	-	ssr7017	38505685	1	15813	16097	5
2285	-	slr7023	38505691	1	20266	22182	1
